,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,1,K.Irving o4.5 Rebs,Brooklyn Nets,JoeDellera,-134,0.5,0.8731343283582089,0.0,K.Irving,Los Angeles Lakers,1,0.3731343283582089,0.631578947368421,1.0,0.8,1.0,0.7,1.0
8,11,R.Gobert o11.5 Rebs,Minnesota Timberwolves,JoeDellera,-110,1.0,1.9090909090909087,18.0977,R.Gobert,Sacramento Kings,1,0.9090909090909092,0.5454545454545454,1.0,0.8,1.0,0.6,1.0
10,13,R.Gobert o11.5 Rebs,Minnesota Timberwolves,SBK5065,-118,0.59,1.09,15.7136,R.Gobert,Sacramento Kings,1,0.4999999999999999,0.5454545454545454,1.0,0.8,1.0,0.6,1.0
11,14,R.Gobert o11.5 Rebs,Minnesota Timberwolves,PropBetGuy,-115,1.15,2.1499999999999995,0.5900000000000016,R.Gobert,Sacramento Kings,1,0.9999999999999996,0.5454545454545454,1.0,0.8,1.0,0.6,1.0
13,17,R.Gobert o11.5 Rebs,Minnesota Timberwolves,GreenDotDaily,-125,1.0,1.8,-10.4498,R.Gobert,Sacramento Kings,1,0.8,0.5454545454545454,1.0,0.8,1.0,0.6,1.0
1,1,K.Irving o4.5 Rebs,Brooklyn Nets,JoeDellera,-134,0.5,0.8731343283582089,0.0,K.Irving,Los Angeles Lakers,1,0.3731343283582089,,,,,,
