,Unnamed: 0,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,3,3.0,11.0,11.0,11,11,M.Conley u20.5 Pts+Rebs+Ast,JoeDellera,-120,0.42,0.77,0,Utah Jazz,M.Conley,Cleveland Cavaliers,1,0.35,0.4705882352941176,0.0,0.6,1.0,0.4,0.0
