,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0.0,0,F.Wagner o1.5 3pt M,Orlando Magic,SBK5065,-132,0.5,0.8787878787878788,5.574,F.Wagner,Indiana Pacers,1,0.3787878787878788,0.5,0.0,0.6,1.0,0.7,1.0
4,7.0,7,K.Murray o2.5 3pt M,Sacramento Kings,JoeDellera,-105,0.75,1.4642857142857142,0.0,K.Murray,Toronto Raptors,1,0.7142857142857142,0.5,0.0,0.8,1.0,0.7,1.0
0,,0,F.Wagner o1.5 3pt M,Orlando Magic,SBK5065,-132,0.5,0.8787878787878788,5.574,F.Wagner,Indiana Pacers,1,0.3787878787878788,,,,,,
7,,7,K.Murray o2.5 3pt M,Sacramento Kings,JoeDellera,-105,0.75,1.4642857142857142,0.0,K.Murray,Toronto Raptors,1,0.7142857142857142,,,,,,
