,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,3,M.Robinson u9.5 Rebs,New York Knicks,MikeRandle,-125,1.0,1.8,0,M.Robinson,Cleveland Cavaliers,0,0.8,0.5555555555555556,1.0,0.6,1.0,0.5,0.0
4,6,L.James o9.5 Rebs,Los Angeles Lakers,JoeDellera,-128,0.5,0.890625,0,L.James,Memphis Grizzlies,0,0.390625,0.2833333333333333,0.0,0.8,1.0,0.5,0.0
6,6,L.James o9.5 Rebs,Los Angeles Lakers,JoeDellera,-128,0.5,0.890625,0,L.James,Memphis Grizzlies,0,0.390625,,,,,,
