,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,J.Tatum u8.5 Rebs,SBK5065,-140,1.0,J.Tatum,Boston Celtics,Atlanta Hawks,0.0,1.7142857142857144,0.7142857142857144,0.6060606060606061,1,1.0,1,0.8,1
12,M.Bamba u6.5 Rebs,SBK5065,-130,1.0,M.Bamba,Philadelphia 76ers,Sacramento Kings,0.0,1.7692307692307692,0.7692307692307692,0.8367346938775511,1,0.4,0,0.7,1
