Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
C.Cunningham u43.5 Pts+Rebs+Ast,LinesAtLunch,Detroit Pistons,Cleveland Cavaliers,1.0,0.6086956521739131,1,0.4,0,0.4,0,-120,1.2,2.2,1.0000000000000002,C.Cunningham
C.Cunningham u43.5 Pts+Rebs+Ast,sandyplashkes,Detroit Pistons,Cleveland Cavaliers,1.0,0.6086956521739131,1,0.4,0,0.4,0,-120,1.2,2.2,1.0000000000000002,C.Cunningham
I.Hartenstein o27.5 Pts+Rebs+Ast,RoyalsProps,Oklahoma City Thunder,Phoenix Suns,1.0,0.6071428571428571,1,0.8,1,0.5,0,-110,1.1,2.1,1.0,I.Hartenstein
T.Maxey u42.5 Pts+Rebs+Ast,LinesAtLunch,Philadelphia 76ers,Miami Heat,1.0,0.6666666666666666,1,0.2,0,0.4,0,-120,1.2,2.2,1.0000000000000002,T.Maxey
T.Maxey u42.5 Pts+Rebs+Ast,sandyplashkes,Philadelphia 76ers,Miami Heat,1.0,0.6666666666666666,1,0.2,0,0.4,0,-120,1.2,2.2,1.0000000000000002,T.Maxey
A.Wiggins u29.5 Pts+Rebs+Ast,CamIsMoney18_duplicate,Golden State Warriors,Utah Jazz,0.0,0.7209302325581395,1,0.6,1,0.5,0,-120,1.0,1.8333333333333333,0.8333333333333335,A.Wiggins
A.Wiggins u29.5 Pts+Rebs+Ast,CamIsMoney18_duplicate,Oklahoma City Thunder,Phoenix Suns,1.0,0.9583333333333334,1,0.8,1,0.9,1,-120,1.0,1.8333333333333333,0.8333333333333335,A.Wiggins
B.Coulibaly o22.5 Pts+Rebs+Ast,GDAWG5000,Washington Wizards,Brooklyn Nets,0.0,0.3777777777777777,0,0.6,1,0.4,0,-120,0.6,1.1,0.5000000000000001,B.Coulibaly
B.Coulibaly o22.5 Pts+Rebs+Ast,TheBMatt,Washington Wizards,Brooklyn Nets,0.0,0.3777777777777777,0,0.6,1,0.4,0,-118,1.0,1.847457627118644,0.847457627118644,B.Coulibaly
E.Mobley o27.5 Pts+Rebs+Ast,gneiffer07,Cleveland Cavaliers,Detroit Pistons,0.0,0.6363636363636364,1,0.8,1,0.7,1,-110,1.1,2.1,1.0,E.Mobley
B.Coulibaly o22.5 Pts+Rebs+Ast,JoeDellera,Washington Wizards,Brooklyn Nets,0.0,0.3777777777777777,0,0.6,1,0.4,0,-120,1.0,1.8333333333333333,0.8333333333333335,B.Coulibaly
E.Mobley o27.5 Pts+Rebs+Ast,Rotowire Sleeper,Cleveland Cavaliers,Detroit Pistons,0.0,0.6363636363636364,1,0.8,1,0.7,1,100,1.5,3.0,1.5,E.Mobley
B.Coulibaly o22.5 Pts+Rebs+Ast,therocketplays,Washington Wizards,Brooklyn Nets,0.0,0.3777777777777777,0,0.6,1,0.4,0,-122,1.22,2.22,1.0000000000000002,B.Coulibaly
D.Russell o25.5 Pts+Rebs+Ast,sandyplashkes,Brooklyn Nets,Washington Wizards,1.0,0.5,0,0.4,0,0.4,0,-110,1.1,2.1,1.0,D.Russell
E.Mobley o28.5 Pts+Rebs+Ast,Rotowire Sleeper,Cleveland Cavaliers,Detroit Pistons,0.0,0.5681818181818182,1,0.6,1,0.6,1,100,1.5,3.0,1.5,E.Mobley
C.Anthony u20.5 Pts+Rebs+Ast,gneiffer07,Orlando Magic,Sacramento Kings,0.0,0.782608695652174,1,0.6,1,0.4,0,-120,1.2,2.2,1.0000000000000002,C.Anthony
B.Coulibaly o21.5 Pts+Rebs+Ast,Markus_Markets,Washington Wizards,Brooklyn Nets,0.0,0.4,0,0.6,1,0.4,0,-108,1.0,1.925925925925926,0.925925925925926,B.Coulibaly
W.Carter o16.5 Pts+Rebs+Ast,Rotowire Sleeper,Orlando Magic,Sacramento Kings,0.0,0.5789473684210527,1,0.8,1,0.8,1,100,1.5,3.0,1.5,W.Carter
B.Lopez u18.5 Pts+Rebs+Ast,PropBomb,Milwaukee Bucks,Charlotte Hornets,0.0,0.5106382978723404,1,0.8,1,0.5,0,-120,1.2,2.2,1.0000000000000002,B.Lopez
C.Paul o17.5 Pts+Rebs+Ast,Rotowire Sleeper,San Antonio Spurs,Atlanta Hawks,0.0,0.7446808510638298,1,0.6,1,0.7,1,100,1.5,3.0,1.5,C.Paul
B.Beal o24.5 Pts+Rebs+Ast,Rotowire Prizepicks,Phoenix Suns,Oklahoma City Thunder,0.0,0.5,0,0.6,1,0.4,0,100,1.5,3.0,1.5,B.Beal
W.Carter o17.5 Pts+Rebs+Ast,Rotowire Prizepicks,Orlando Magic,Sacramento Kings,0.0,0.5789473684210527,1,0.8,1,0.8,1,100,1.5,3.0,1.5,W.Carter
