,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,3,3,4,J.Ivey o3.5 Ast,SBK5065,100,0.5,1.0,0.0,Detroit Pistons,J.Ivey,Philadelphia 76ers,0.0,0.5
