,Unnamed: 0,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,3,3.0,11.0,11.0,11,11,J.Poole u35.5 Pts+Rebs+Ast,PropBetGuy,-122,1.83,3.33,0,Golden State Warriors,J.Poole,Memphis Grizzlies,1,1.5,0.813953488372093,1.0,0.8,1.0,0.6,1.0
1,1,,,,1,1,L.Doncic o50.5 Pts+Rebs+Ast,KurtisSenif,-121,0.4,0.7305785123966942,0,Dallas Mavericks,L.Doncic,Los Angeles Lakers,1,0.3305785123966942,,,,,,
11,11,,,,11,11,J.Poole u35.5 Pts+Rebs+Ast,PropBetGuy,-122,1.83,3.33,0,Golden State Warriors,J.Poole,Memphis Grizzlies,1,1.5,,,,,,
28,28,,,,28,28,J.Brunson u30.5 Pts+Rebs+Ast,SBK5065,-115,0.58,1.0843478260869563,0,New York Knicks,J.Brunson,Philadelphia 76ers,1,0.5043478260869564,,,,,,
