,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,L.Doncic o9.5 Rebs,ActionIsland,-140,0.5,L.Doncic,Dallas Mavericks,Golden State Warriors,1,0.8571428571428572,0.3571428571428572,0.4615384615384615,0,0.6,1,0.7,1
1,L.Doncic o9.5 Rebs,GreenDotDaily,-135,1.0,L.Doncic,Dallas Mavericks,Golden State Warriors,1,1.7407407407407407,0.7407407407407407,0.4615384615384615,0,0.6,1,0.7,1
2,A.Gordon o6.5 Rebs,JoeDellera,112,1.0,A.Gordon,Denver Nuggets,San Antonio Spurs,1,2.12,1.12,0.5,0,0.6,1,0.6,1
