,Unnamed: 0,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
7,7,7.0,18.0,18.0,18,19,S.Adams o11.5 Rebs,PropBetGuy,-114,1.0,1.8771929824561404,0,Memphis Grizzlies,S.Adams,San Antonio Spurs,1.0,0.8771929824561404,0.3684210526315789,0.0,0.6,1.0,0.7,1.0
18,18,,,,18,19,S.Adams o11.5 Rebs,PropBetGuy,-114,1.0,1.8771929824561404,0,Memphis Grizzlies,S.Adams,San Antonio Spurs,1.0,0.8771929824561404,,,,,,
