,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,1.0,1,M.Williams o21.5 Pts+Rebs,Charlotte Hornets,MrTuttle05,-106,1.06,2.06,5.8,M.Williams,Detroit Pistons,0,1.0,0.1944444444444444,0.0,0.4,0.0,0.4,0.0
