,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,12.0,12,T.Jones o1.5 Stl,Memphis Grizzlies,JoeDellera,-130,0.5,0.8846153846153846,0.0,T.Jones,Golden State Warriors,1,0.3846153846153846,0.296875,0.0,0.4,0.0,0.2,0.0
