,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,J.Suggs o1.5 3pt M,JoeDellera,-130,1.0,J.Suggs,Orlando Magic,Oklahoma City Thunder,1,1.7692307692307692,0.7692307692307692,0.5714285714285714,1,0.6,1,0.6,1
