,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Russell o27.5 Pts+Rebs+Ast,cowhitchurch,-110,1.1,D.Russell,Los Angeles Lakers,Detroit Pistons,1,2.1,1.0,0.46,0,0.6,1,0.8,1
1,D.Russell o27.5 Pts+Rebs+Ast,kylemurray03,-110,1.1,D.Russell,Los Angeles Lakers,Detroit Pistons,1,2.1,1.0,0.46,0,0.6,1,0.8,1
