,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,4,4,5,N.Claxton o2.5 Stl+Blk,JoeDellera,-165,0.24,0.3854545454545454,0,Brooklyn Nets,N.Claxton,Miami Heat,0.0,0.1454545454545454
