,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0.0,0.0,0.0,0,0,0,J.Harden o21.5 Pts,PropBomb,-115,1.15,2.1499999999999995,0.0,Philadelphia 76ers,J.Harden,Sacramento Kings,1,0.9999999999999996,0.5,0.0,0.6,1.0,0.6,1.0
7,7.0,7.0,18.0,18,18,18,J.Tatum o28.5 Pts,SBK5065,-114,0.57,1.0699999999999998,0.0,Boston Celtics,J.Tatum,Los Angeles Lakers,0,0.4999999999999999,0.6428571428571429,1.0,0.8,1.0,0.7,1.0
9,9.0,9.0,20.0,20,20,20,J.Embiid o29.5 Pts,PropBetGuy,-105,0.15,0.2928571428571428,0.0,Philadelphia 76ers,J.Embiid,Sacramento Kings,1,0.1428571428571428,0.71875,1.0,1.0,1.0,0.9,1.0
0,,,,0,0,0,J.Harden o21.5 Pts,PropBomb,-115,1.15,2.1499999999999995,0.0,Philadelphia 76ers,J.Harden,Sacramento Kings,1,0.9999999999999996,,,,,,
14,,,,14,14,14,Z.Williamson o26.5 Pts,PropBomb,-120,1.2,2.2,0.0,New Orleans Pelicans,Z.Williamson,Utah Jazz,0,1.0000000000000002,,,,,,
15,,,,15,15,15,Z.Williamson o27.5 Pts,PropBetGuy,-105,1.05,2.05,0.0,New Orleans Pelicans,Z.Williamson,Utah Jazz,0,0.9999999999999998,,,,,,
20,,,,20,20,20,J.Embiid o29.5 Pts,PropBetGuy,-105,0.15,0.2928571428571428,0.0,Philadelphia 76ers,J.Embiid,Sacramento Kings,1,0.1428571428571428,,,,,,
