,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
12,A.Davis o39.5 Pts+Rebs,the_degenerates,-120,1.2,A.Davis,Los Angeles Lakers,Denver Nuggets,0,2.2,1.0000000000000002,0.4756097560975609,0,0.8,1,0.7,1
