,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,L.James o1.5 3pt M,GDAWG5000,-120,0.6,L.James,Los Angeles Lakers,Los Angeles Clippers,0,1.1,0.5000000000000001,0.6923076923076923,1,1.0,1,0.9,1
