,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,A.Nembhard o3.5 Ast,kylemurray03,-130,1.3,A.Nembhard,Indiana Pacers,New Orleans Pelicans,1,2.3,0.9999999999999998,0.6222222222222222,1,0.6,1,0.5,0
1,D.Fox o5.5 Ast,JoeDellera,120,1.0,D.Fox,Sacramento Kings,Denver Nuggets,0,2.2,1.2000000000000002,0.5098039215686274,1,1.0,1,0.7,1
