Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Melton o13.5 Pts,cowhitchurch,-113,0.57,D.Melton,Philadelphia 76ers,Los Angeles Lakers,1,1.074424778761062,0.504424778761062,0.4375,0,0.8,1,0.6,1
1,D.Melton o13.5 Pts,JoeDellera,-115,1.0,D.Melton,Philadelphia 76ers,Los Angeles Lakers,1,1.869565217391304,0.8695652173913042,0.4375,0,0.8,1,0.6,1
0,N.Jokic u9.5 Ast,GreenDotDaily,-140,1.0,N.Jokic,Denver Nuggets,Los Angeles Clippers,0,1.7142857142857144,0.7142857142857144,0.6470588235294118,1,0.8,1,0.6,1
1,P.George o2.5 Ast,Noto,-175,1.0,P.George,Los Angeles Clippers,Denver Nuggets,1,1.5714285714285714,0.5714285714285714,0.6666666666666666,1,0.8,1,0.7,1
2,O.Yurtseven u1.5 Ast,SBK5065,-190,1.0,O.Yurtseven,Utah Jazz,New Orleans Pelicans,1,1.526315789473684,0.5263157894736841,1.0,1,1.0,1,1.0,1
0,M.Christie o3.5 Rebs,SBK5065,-115,0.58,M.Christie,Los Angeles Lakers,Philadelphia 76ers,0,1.0843478260869563,0.5043478260869564,0.3333333333333333,0,0.4,0,0.4,0
1,A.Thompson o8.5 Rebs,JoeDellera,-120,0.5,A.Thompson,Detroit Pistons,Washington Wizards,1,0.9166666666666669,0.4166666666666667,0.5625,1,0.4,0,0.6,1
2,A.Thompson o8.5 Rebs,SBK5065,-120,0.8,A.Thompson,Detroit Pistons,Washington Wizards,1,1.4666666666666668,0.6666666666666667,0.5625,1,0.4,0,0.6,1
3,D.Ayton u11.5 Rebs,Noto,-115,1.15,D.Ayton,Portland Trail Blazers,Indiana Pacers,0,2.1499999999999995,0.9999999999999996,0.6,1,0.6,1,0.7,1
0,W.Kessler o1.5 Blk,SBK5065,-140,0.5,W.Kessler,Utah Jazz,New Orleans Pelicans,1,0.8571428571428572,0.3571428571428572,0.5555555555555556,1,1.0,1,0.5555555555555556,1
1,W.Kessler o1.5 Blk,JoeDellera,-140,0.71,W.Kessler,Utah Jazz,New Orleans Pelicans,1,1.217142857142857,0.5071428571428571,0.5555555555555556,1,1.0,1,0.5555555555555556,1
0,D.Melton o22.5 Pts+Rebs+Ast,the_degenerates,-106,1.06,D.Melton,Philadelphia 76ers,Los Angeles Lakers,1,2.06,1.0,0.375,0,0.8,1,0.6,1
