Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
P.Banchero o22.5 Pts+Rebs,Rotowire Sleeper,Orlando Magic,Milwaukee Bucks,1.0,0.8,1,0.8,1,0.8,1,100,1.5,3.0,1.5,P.Banchero
B.Lopez o14.5 Pts+Rebs,Rotowire Prizepicks,Milwaukee Bucks,Orlando Magic,0.0,0.6285714285714286,1,0.6,1,0.8,1,100,1.5,3.0,1.5,B.Lopez
D.Lillard u3.5 3pt M,PvB_Bets,Milwaukee Bucks,Orlando Magic,0.0,0.5357142857142857,1,0.4,0,0.5,0,-134,1.0,1.7462686567164178,0.7462686567164178,D.Lillard
B.Hield u4.5 Rebs,PvB_Bets,Golden State Warriors,Indiana Pacers,0.0,0.7027027027027027,1,0.6,1,0.7,1,-140,1.0,1.7142857142857144,0.7142857142857144,B.Hield
G.Antetokounmpo o11.5 Rebs,LinesAtLunch,Milwaukee Bucks,Orlando Magic,0.0,0.5517241379310345,1,0.8,1,0.6,1,100,1.0,2.0,1.0,G.Antetokounmpo
B.Portis o10.5 Pts,gneiffer07,Milwaukee Bucks,Orlando Magic,0.0,0.6470588235294118,1,0.6,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,B.Portis
P.Banchero o21.5 Pts+Ast,Rotowire Sleeper,Orlando Magic,Milwaukee Bucks,1.0,0.8,1,0.8,1,0.8,1,100,1.5,3.0,1.5,P.Banchero
P.Banchero o21.5 Pts+Ast,Rotowire Prizepicks,Orlando Magic,Milwaukee Bucks,1.0,0.8,1,0.8,1,0.8,1,100,1.5,3.0,1.5,P.Banchero
C.McCollum u8.5 Rebs+Ast,Theotherbabs,New Orleans Pelicans,Philadelphia 76ers,0.0,0.64,1,0.8,1,0.6,1,-110,1.0,1.9090909090909087,0.9090909090909092,C.McCollum
K.Middleton o7.5 Rebs+Ast,Theotherbabs,Milwaukee Bucks,Orlando Magic,0.0,0.7692307692307693,1,0.8,1,0.7,1,-135,1.0,1.7407407407407407,0.7407407407407407,K.Middleton
P.Banchero o26.5 Pts+Rebs+Ast,Rotowire Sleeper,Orlando Magic,Milwaukee Bucks,1.0,0.8,1,0.8,1,0.8,1,100,1.5,3.0,1.5,P.Banchero
Z.Williamson o33.5 Pts+Rebs+Ast,sandyplashkes,New Orleans Pelicans,Philadelphia 76ers,0.0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,-118,1.18,2.18,0.9999999999999998,Z.Williamson
