Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
C.McCollum u8.5 Rebs+Ast,Theotherbabs,New Orleans Pelicans,Philadelphia 76ers,0.0,0.64,1,0.8,1,0.6,1,-110,1.0,1.9090909090909087,0.9090909090909092,C.McCollum
K.Middleton o7.5 Rebs+Ast,Theotherbabs,Milwaukee Bucks,Orlando Magic,0.0,0.7692307692307693,1,0.8,1,0.7,1,-135,1.0,1.7407407407407407,0.7407407407407407,K.Middleton
P.Banchero o8.5 Rebs+Ast,Rotowire Prizepicks,Orlando Magic,Milwaukee Bucks,1.0,1.0,1,1.0,1,1.0,1,100,1.5,3.0,1.5,P.Banchero
P.Banchero o9.5 Rebs+Ast,Rotowire Prizepicks,Orlando Magic,Milwaukee Bucks,1.0,1.0,1,1.0,1,1.0,1,100,1.5,3.0,1.5,P.Banchero
