,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,5.0,5.0,10.0,10,10,10,S.Adams o14.5 Rebs,PropBomb,110,1.1,2.3100000000000005,0,Memphis Grizzlies,S.Adams,Charlotte Hornets,0,1.2100000000000004,0.2631578947368421,0.0,0.6,1.0,0.6,1.0
7,7.0,7.0,13.0,13,13,13,J.Valanciunas u10.5 Rebs,JoeDellera,-110,0.5,0.9545454545454546,0,New Orleans Pelicans,J.Valanciunas,Houston Rockets,1,0.4545454545454546,0.627906976744186,1.0,0.6,1.0,0.5,0.0
10,10.0,10.0,20.0,20,20,20,R.Gobert o10.5 Rebs,JoeDellera,-125,0.8,1.4400000000000002,0,Minnesota Timberwolves,R.Gobert,Portland Trail Blazers,1,0.6400000000000001,0.5789473684210527,1.0,0.8,1.0,0.5,0.0
14,,,,14,14,14,T.Eason o4.5 Rebs,JoeDellera,100,0.5,1.0,0,Houston Rockets,T.Eason,New Orleans Pelicans,0,0.5,,,,,,
23,,,,23,23,23,J.Hart o8.5 Rebs,HPBasketball,-105,1.05,2.05,0,Portland Trail Blazers,J.Hart,Minnesota Timberwolves,0,0.9999999999999998,,,,,,
