Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Booker o35.5 Pts+Ast,kylemurray03,-110,1.0,D.Booker,Phoenix Suns,Brooklyn Nets,0,1.9090909090909087,0.9090909090909092,0.4736842105263157,0,0.6,1,0.6,1
0,W.Carter o20.5 Pts+Rebs+Ast,kylemurray03,-125,1.0,W.Carter,Orlando Magic,San Antonio Spurs,0,1.8,0.8,0.2857142857142857,0,0.4,0,0.4,0
1,D.Mitchell o38.5 Pts+Rebs+Ast,kylemurray03,-125,1.0,D.Mitchell,Cleveland Cavaliers,Detroit Pistons,1,1.8,0.8,0.5428571428571428,1,0.6,1,0.6,1
0,D.Fox u25.5 Pts,PropBetGuy,-115,1.15,D.Fox,Sacramento Kings,Miami Heat,0,2.1499999999999995,0.9999999999999996,0.3333333333333333,0,0.6,1,0.5,0
1,D.Sabonis u18.5 Pts,PropBomb,-125,1.25,D.Sabonis,Sacramento Kings,Miami Heat,0,2.25,1.0,0.4666666666666667,0,0.6,1,0.4,0
2,J.Nurkic u11.5 Pts,SBK5065,-130,0.65,J.Nurkic,Phoenix Suns,Brooklyn Nets,0,1.15,0.4999999999999999,0.5681818181818182,1,1.0,1,0.9,1
3,K.Kuzma u23.5 Pts,SBK5065,-114,0.57,K.Kuzma,Washington Wizards,Los Angeles Clippers,1,1.0699999999999998,0.4999999999999999,0.6086956521739131,1,0.6,1,0.7,1
4,J.Poole u16.5 Pts,PropBetGuy,-120,1.2,J.Poole,Washington Wizards,Los Angeles Clippers,1,2.2,1.0000000000000002,0.5777777777777777,1,0.6,1,0.5,0
5,M.Brogdon o16.5 Pts,GreenDotDaily,-117,1.0,M.Brogdon,Portland Trail Blazers,Milwaukee Bucks,1,1.8547008547008548,0.8547008547008548,0.5675675675675675,1,0.8,1,0.6,1
6,M.Brogdon o16.5 Pts,PropBetGuy,-120,1.2,M.Brogdon,Portland Trail Blazers,Milwaukee Bucks,1,2.2,1.0000000000000002,0.5675675675675675,1,0.8,1,0.6,1
7,J.Murray u27.5 Pts,JoeDellera,-120,0.75,J.Murray,Denver Nuggets,Oklahoma City Thunder,0,1.375,0.625,0.7941176470588235,1,0.6,1,0.7,1
8,J.Murray u27.5 Pts,SBK5065,-120,1.2,J.Murray,Denver Nuggets,Oklahoma City Thunder,0,2.2,1.0000000000000002,0.7941176470588235,1,0.6,1,0.7,1
0,S.Dinwiddie u6.5 Ast,kylemurray03,-125,1.0,S.Dinwiddie,Brooklyn Nets,Phoenix Suns,1,1.8,0.8,0.5454545454545454,1,0.4,0,0.6,1
0,J.Harden o5.5 Rebs,JoeDellera,114,1.0,J.Harden,Los Angeles Clippers,Washington Wizards,0,2.14,1.1399999999999997,0.325,0,0.6,1,0.4,0
1,N.Jokic o12.5 Rebs,the_degenerates,104,1.0,N.Jokic,Denver Nuggets,Oklahoma City Thunder,0,2.04,1.04,0.4680851063829787,0,0.6,1,0.4,0
2,J.Allen o10.5 Rebs,kylemurray03,-130,1.0,J.Allen,Cleveland Cavaliers,Detroit Pistons,1,1.7692307692307692,0.7692307692307692,0.5128205128205128,1,1.0,1,1.0,1
0,K.Huerter o17.5 Pts+Rebs,the_degenerates,-118,1.18,K.Huerter,Sacramento Kings,Miami Heat,0,2.18,0.9999999999999998,0.3255813953488372,0,0.8,1,0.6,1
1,B.Lopez o18.5 Pts+Rebs,the_degenerates,-104,1.04,B.Lopez,Milwaukee Bucks,Portland Trail Blazers,0,2.04,1.0,0.5106382978723404,1,0.8,1,0.8,1
