,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,0,M.Porter o15.5 Pts,Denver Nuggets,JoeDellera,-115,1.0,1.869565217391304,-3.0758999999999985,M.Porter,Brooklyn Nets,1.0,0.8695652173913042,0.62,1,0.6,1,0.7,1
1,18,18,A.Reaves o11.5 Pts,Los Angeles Lakers,JoeMetz,-113,1.13,2.13,-8.015,A.Reaves,New York Knicks,1.0,1.0,0.4285714285714285,0,0.8,1,0.6,1
