,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,23,23,23,T.Haliburton o29.5 Pts+Ast,SBK5065,-115,0.58,1.0843478260869563,,Indiana Pacers,T.Haliburton,New Orleans Pelicans,0,0.5043478260869564
1,24,24,24,T.Haliburton o29.5 Pts+Ast,PropBetGuy,-115,1.15,2.1499999999999995,,Indiana Pacers,T.Haliburton,New Orleans Pelicans,0,0.9999999999999996
2,25,25,25,T.Haliburton o29.5 Pts+Ast,JoeDellera,-115,1.0,1.869565217391304,,Indiana Pacers,T.Haliburton,New Orleans Pelicans,0,0.869565217391304
3,32,32,32,T.Haliburton o29.5 Pts+Ast,JoeMetz,-120,1.2,2.2,,Indiana Pacers,T.Haliburton,New Orleans Pelicans,0,1.0000000000000002
