,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Schroder o6.5 Ast,GDAWG5000,-115,0.57,D.Schroder,Brooklyn Nets,Charlotte Hornets,0.0,1.0656521739130431,0.4956521739130434,0.5,0,1.0,1,0.5,0
1,D.Schroder o6.5 Ast,TheBMatt,-115,1.15,D.Schroder,Brooklyn Nets,Charlotte Hornets,0.0,2.1499999999999995,0.9999999999999996,0.5,0,1.0,1,0.5,0
