,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
4,4,S.Curry o4.5 3pt M,Golden State Warriors,VegasRefund,-140,1.4,2.4,0,S.Curry,Los Angeles Lakers,1,1.0
