,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,11.0,11,11,S.Dinwiddie o2.5 3pt M,SBK5065,116,0.58,1.2528,0,Dallas Mavericks,S.Dinwiddie,Phoenix Suns,0.0,0.6728,0.5625,1.0,0.6,1.0,0.5,0.0
7,13.0,13,13,D.Garland o2.5 3pt M,SBK5065,-117,0.43,0.7975213675213675,0,Cleveland Cavaliers,D.Garland,Houston Rockets,0.0,0.3675213675213675,0.3658536585365853,0.0,0.6,1.0,0.4,0.0
8,15.0,15,16,D.Garland o2.5 3pt M,JoeDellera,-115,0.43,0.8039130434782608,0,Cleveland Cavaliers,D.Garland,Houston Rockets,0.0,0.3739130434782607,0.3658536585365853,0.0,0.6,1.0,0.4,0.0
6,,6,6,J.Randle o2.5 3pt M,GreenDotDaily,-115,0.35,0.6543478260869564,0,New York Knicks,J.Randle,Boston Celtics,0.0,0.3043478260869564,,,,,,
7,,7,7,C.Johnson o2.5 3pt M,JoeDellera,-110,0.45,0.8590909090909091,0,Phoenix Suns,C.Johnson,Dallas Mavericks,1.0,0.4090909090909091,,,,,,
11,,11,11,S.Dinwiddie o2.5 3pt M,SBK5065,116,0.58,1.2528,0,Dallas Mavericks,S.Dinwiddie,Phoenix Suns,0.0,0.6728,,,,,,
