,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,12,12,12,L.Doncic u34.5 Pts,SBK5065,106,0.53,1.0918,0,Dallas Mavericks,L.Doncic,Phoenix Suns,0.0,0.5618000000000001,0.5454545454545454,1,0.8,1,0.6,1
