,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,4.0,4,4,R.Williams o16.5 Pts+Rebs,GreenDotDaily,-126,0.79,1.416984126984127,0,Boston Celtics,R.Williams,New York Knicks,1.0,0.626984126984127,0.5294117647058824,1.0,0.8,1.0,0.6,1.0
