,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,C.Capela o9.5 Rebs,JoeDellera,100,1.0,C.Capela,Atlanta Hawks,Phoenix Suns,1.0,2.0,1.0,0.6222222222222222,1,0.8,1,0.6,1
7,N.Richards o8.5 Rebs,cowhitchurch,-125,0.63,N.Richards,Charlotte Hornets,Oklahoma City Thunder,0.0,1.134,0.5040000000000001,0.4054054054054054,0,0.4,0,0.4,0
8,N.Richards o8.5 Rebs,kylemurray03,-125,1.0,N.Richards,Charlotte Hornets,Oklahoma City Thunder,0.0,1.8,0.8,0.4054054054054054,0,0.4,0,0.4,0
20,K.Towns u9.5 Rebs,kylemurray03,-133,1.0,K.Towns,Minnesota Timberwolves,Orlando Magic,1.0,1.7518796992481205,0.7518796992481203,0.574468085106383,1,0.6,1,0.7,1
