,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Murray o33.5 Pts+Rebs+Ast,the_degenerates,-113,1.13,D.Murray,Atlanta Hawks,Phoenix Suns,1.0,2.13,1.0,0.4565217391304347,0,1.0,1,0.8,1
1,L.Dort u19.5 Pts+Rebs+Ast,kylemurray03,-127,1.0,L.Dort,Oklahoma City Thunder,Charlotte Hornets,1.0,1.7874015748031495,0.7874015748031495,0.717391304347826,1,1.0,1,0.8,1
2,T.Herro o29.5 Pts+Rebs+Ast,the_degenerates,-109,1.09,T.Herro,Miami Heat,Washington Wizards,0.0,2.0900000000000003,1.0000000000000002,0.6206896551724138,1,0.2,0,0.4,0
