,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,21,21,21,J.Brunson o26.5 Pts+Ast,JoeDellera,-125,0.75,1.35,0,New York Knicks,J.Brunson,Dallas Mavericks,1.0,0.6000000000000001
