,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
0,16,K.Caldwell-Pope o1.5 3pt M,Denver Nuggets,GreenDotDaily,108,1.0,2.08,0.0,K.Caldwell-Pope,Miami Heat,1,1.08
1,21,K.Caldwell-Pope o1.5 3pt M,Denver Nuggets,GDAWG5000,110,1.0,2.1,-8.11,K.Caldwell-Pope,Miami Heat,1,1.1
