Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
C.Braun o11.5 Pts,JoeDellera,Denver Nuggets,Utah Jazz,0.0,0.6896551724137931,1,0.2,0,0.4,0,-120,1.0,1.8333333333333333,0.8333333333333335,C.Braun
M.Bridges u18.5 Pts,sandyplashkes_duplicate,New York Knicks,Washington Wizards,0.0,0.53125,1,0.6,1,0.4,0,-116,1.16,2.16,0.9999999999999998,M.Bridges
M.Bridges u18.5 Pts,sandyplashkes_duplicate,Charlotte Hornets,Chicago Bulls,1.0,0.5,0,0.4,0,0.3,0,-116,1.16,2.16,0.9999999999999998,M.Bridges
E.Mobley o16.5 Pts,kylemurray03,Cleveland Cavaliers,Golden State Warriors,0.0,0.5862068965517241,1,0.8,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,E.Mobley
M.Bridges u18.5 Pts,LinesAtLunch_duplicate,New York Knicks,Washington Wizards,0.0,0.53125,1,0.6,1,0.4,0,-116,1.16,2.16,0.9999999999999998,M.Bridges
M.Bridges u18.5 Pts,LinesAtLunch_duplicate,Charlotte Hornets,Chicago Bulls,1.0,0.5,0,0.4,0,0.3,0,-116,1.16,2.16,0.9999999999999998,M.Bridges
D.Jones o8.5 Pts,MillyProps_duplicate,Los Angeles Clippers,New Orleans Pelicans,0.0,0.5862068965517241,1,0.4,0,0.4,0,-120,1.0,1.8333333333333333,0.8333333333333335,D.Jones
K.Murray u11.8 Pts,TopShelfAction_duplicate,Portland Trail Blazers,Philadelphia 76ers,1.0,0.96,1,1.0,1,0.9,1,-120,0.8,1.4666666666666668,0.6666666666666667,K.Murray
J.Murray u22.5 Pts,itsbucketsnba,Denver Nuggets,Utah Jazz,0.0,0.6666666666666666,1,0.2,0,0.5,0,-105,1.0,1.9523809523809523,0.9523809523809524,J.Murray
P.George o17.5 Pts,itsbucketsnba,Philadelphia 76ers,Portland Trail Blazers,0.0,0.3684210526315789,0,0.2,0,0.4,0,-107,1.5,2.9018691588785046,1.4018691588785046,P.George
M.McBride o8.5 Pts,RoyalsProps,New York Knicks,Washington Wizards,0.0,0.5185185185185185,1,0.2,0,0.2,0,-106,0.53,1.03,0.5,M.McBride
N.Vucevic u21.5 Pts,TopShelfAction,Chicago Bulls,Charlotte Hornets,0.0,0.6129032258064516,1,0.8,1,0.7,1,-120,0.7,1.2833333333333334,0.5833333333333335,N.Vucevic
T.Maxey u27.5 Pts,TopShelfAction,Philadelphia 76ers,Portland Trail Blazers,0.0,0.6086956521739131,1,0.4,0,0.6,1,-110,1.2,2.290909090909091,1.090909090909091,T.Maxey
S.Curry u9.5 Pts,TopShelfAction_duplicate,Charlotte Hornets,Chicago Bulls,1.0,0.8928571428571429,1,0.8,1,0.8,1,-103,0.7,1.3796116504854368,0.6796116504854368,S.Curry
N.Powell o23.5 Pts,kylemurray03,Los Angeles Clippers,New Orleans Pelicans,0.0,0.5833333333333334,1,1.0,1,0.7,1,-110,1.1,2.1,1.0,N.Powell
D.Ayton o14.5 Pts,TopShelfAction,Portland Trail Blazers,Philadelphia 76ers,1.0,0.5909090909090909,1,0.8,1,0.7,1,100,0.8,1.6,0.8,D.Ayton
