Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
N.Jokic o37.5 Pts+Ast,kylemurray03,Denver Nuggets,Utah Jazz,0.0,0.7037037037037037,1,0.6,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,N.Jokic
S.Sharpe o19.5 Pts+Ast,Rotowire Sleeper,Portland Trail Blazers,Philadelphia 76ers,1.0,0.5217391304347826,1,0.8,1,0.5,0,100,1.5,3.0,1.5,S.Sharpe
