,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,7.0,7,K.Leonard o25.5 Pts,Los Angeles Clippers,JoeDellera,-115,1.0,1.869565217391304,9.3927,K.Leonard,Dallas Mavericks,1,0.8695652173913042,0.4193548387096774,0.0,0.6,1.0,0.7,1.0
7,,7,K.Leonard o25.5 Pts,Los Angeles Clippers,JoeDellera,-115,1.0,1.869565217391304,9.3927,K.Leonard,Dallas Mavericks,1,0.8695652173913042,,,,,,
