,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,4.0,4,M.Bridges o19.5 Pts,Phoenix Suns,SBK5065,-111,0.5,0.9504504504504504,0.0,M.Bridges,Atlanta Hawks,0,0.4504504504504505,0.3928571428571428,0.0,1.0,1.0,0.8,1.0
3,5.0,5,D.Ayton o21.5 Pts,Phoenix Suns,JoeDellera,-111,0.4,0.7603603603603605,6.1927,D.Ayton,Atlanta Hawks,0,0.3603603603603604,0.3617021276595745,0.0,0.6,1.0,0.5,0.0
4,6.0,6,M.Bridges o19.5 Pts,Phoenix Suns,JoeDellera,-111,0.5,0.9504504504504504,0.0,M.Bridges,Atlanta Hawks,0,0.4504504504504505,0.3928571428571428,0.0,1.0,1.0,0.8,1.0
4,,4,M.Bridges o19.5 Pts,Phoenix Suns,SBK5065,-111,0.5,0.9504504504504504,0.0,M.Bridges,Atlanta Hawks,0,0.4504504504504505,,,,,,
5,,5,D.Ayton o21.5 Pts,Phoenix Suns,JoeDellera,-111,0.4,0.7603603603603605,6.1927,D.Ayton,Atlanta Hawks,0,0.3603603603603604,,,,,,
6,,6,M.Bridges o19.5 Pts,Phoenix Suns,JoeDellera,-111,0.5,0.9504504504504504,0.0,M.Bridges,Atlanta Hawks,0,0.4504504504504505,,,,,,
10,,10,D.Schroder o11.5 Pts,Los Angeles Lakers,JoeDellera,-125,0.75,1.35,6.1927,D.Schroder,Milwaukee Bucks,1,0.6000000000000001,,,,,,
13,,13,D.Schroder o11.5 Pts,Los Angeles Lakers,PropBomb,-125,1.25,2.25,-8.830000000000002,D.Schroder,Milwaukee Bucks,1,1.0,,,,,,
