,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
23,23,23,N.Marshall o7.5 Rebs+Ast,GreenDotDaily,-135,1.0,1.7407407407407407,0,New Orleans Pelicans,N.Marshall,Cleveland Cavaliers,0,0.7407407407407407
