,Unnamed: 0,Unnamed: 0.1,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,1,1,I.Livers o2.5 3pt M,Detroit Pistons,SBK5065,100,0.5,1.0,0.0,I.Livers,Indiana Pacers,1,0.5,0.2222222222222222,0,0.6,1,0.5,0,N
1,6,6,B.Adebayo u29.5 Pts+Rebs,Miami Heat,PropBetGuy,-120,1.2,2.2,-0.3897999999999988,B.Adebayo,Utah Jazz,1,1.0000000000000002,0.546875,1,0.8,1,0.9,1,Y
2,7,7,B.Adebayo u29.5 Pts+Rebs,Miami Heat,SBK5065,-125,0.63,1.134,15.0149,B.Adebayo,Utah Jazz,1,0.5040000000000001,0.546875,1,0.8,1,0.9,1,Y
3,10,10,T.Jones o15.5 Pts,Memphis Grizzlies,JoeDellera,-105,0.75,1.4642857142857142,-6.4125000000000005,T.Jones,Dallas Mavericks,0,0.7142857142857142,0.2121212121212121,0,0.6,1,0.4,0,N
4,11,11,J.Tatum o3.5 3pt M,Boston Celtics,GDAWG5000,105,0.5,1.025,2.3123,J.Tatum,Houston Rockets,0,0.5249999999999999,0.4126984126984127,0,0.8,1,0.5,0,N
