,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,0,0,0,0,J.Giddey o5.5 Ast,JoeMetz,-135,1.35,2.35,0,Oklahoma City Thunder,J.Giddey,Boston Celtics,1.0,1.0,0.5128205128205128,1,0.8,1,0.5,0,N
1,1,5,5,5,6,D.Sabonis o41.5 Pts+Rebs+Ast,JoeMetz,-120,1.0,1.8333333333333333,0,Sacramento Kings,D.Sabonis,Utah Jazz,0.0,0.8333333333333333,0.4390243902439024,0,0.8,1,0.8,1,Y
2,2,6,6,6,7,D.Sabonis o41.5 Pts+Rebs+Ast,JoeDellera,-109,0.92,1.7640366972477066,0,Sacramento Kings,D.Sabonis,Utah Jazz,0.0,0.8440366972477066,0.4390243902439024,0,0.8,1,0.8,1,Y
