,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,3,R.Williams o15.5 Pts+Rebs,Boston Celtics,PropBomb,-125,1.25,2.25,0,R.Williams,Atlanta Hawks,1,1.0,0.4871794871794871,0,0.6,1,0.4,0,Y
1,4,R.Williams o15.5 Pts+Rebs,Boston Celtics,JoeDellera,-120,0.75,1.375,0,R.Williams,Atlanta Hawks,1,0.625,0.4871794871794871,0,0.6,1,0.4,0,Y
2,5,M.Brogdon o17.5 Pts+Ast,Boston Celtics,HPBasketball,-120,0.12,0.22,0,M.Brogdon,Atlanta Hawks,1,0.1,0.5774647887323944,1,0.8,1,0.8,1,N
3,6,M.Porter o2.5 3pt M,Denver Nuggets,SBK5065,-115,0.5,0.934782608695652,0,M.Porter,Minnesota Timberwolves,1,0.4347826086956521,0.6363636363636364,1,0.6,1,0.7,1,N
4,7,N.Alexander-Walker o1.5 3pt M,Minnesota Timberwolves,PropBomb,-105,1.05,2.05,0,N.Alexander-Walker,Denver Nuggets,0,0.9999999999999998,0.3793103448275862,0,0.8,1,0.5,0,Y
5,8,M.Porter o2.5 3pt M,Denver Nuggets,JoeDellera,-115,0.5,0.934782608695652,0,M.Porter,Minnesota Timberwolves,1,0.4347826086956521,0.6363636363636364,1,0.6,1,0.7,1,N
6,9,M.Porter o2.5 3pt M,Denver Nuggets,charliedisturco,-120,1.2,2.2,0,M.Porter,Minnesota Timberwolves,1,1.0000000000000002,0.6363636363636364,1,0.6,1,0.7,1,N
