,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,8,8,16,G.Vincent o1.5 3pt M,SBK5065,-125,0.63,1.134,0,Miami Heat,G.Vincent,Philadelphia 76ers,0.0,0.5039999999999999,0.4769230769230769,0,0.6,1,0.7,1,N
1,10,10,18,J.Embiid u31.5 Pts,PropBomb,-120,1.0,1.8333333333333333,0,Philadelphia 76ers,J.Embiid,Miami Heat,1.0,0.8333333333333333,0.4615384615384615,0,0.8,1,0.6,1,Y
2,12,12,22,S.Harrison o3.5 Ast,SBK5065,115,0.58,1.247,0,Portland Trail Blazers,S.Harrison,San Antonio Spurs,0.0,0.6670000000000001,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,Y
3,13,13,23,S.Mays o24.5 Pts+Ast,SBK5065,115,0.5,1.075,0,Portland Trail Blazers,S.Mays,San Antonio Spurs,0.0,0.575,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,N
4,14,14,24,S.Mays o21.5 Pts+Ast,PropBetGuy,-111,1.11,2.1100000000000003,0,Portland Trail Blazers,S.Mays,San Antonio Spurs,0.0,1.0000000000000002,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,N
5,17,17,27,S.Gilgeous-Alexander o32.5 Pts,JoeDellera,-113,0.75,1.413716814159292,0,Oklahoma City Thunder,S.Gilgeous-Alexander,Utah Jazz,0.0,0.663716814159292,0.4776119402985074,0,0.4,0,0.4,0,N
6,18,18,28,P.Watson o4.5 Rebs,SBK5065,105,0.53,1.0865,0,Denver Nuggets,P.Watson,Phoenix Suns,0.0,0.5565,0.1,0,0.4,0,0.2,0,Y
7,19,19,29,C.Braun o10.5 Pts,PropBetGuy,-123,1.5,2.7195121951219514,0,Denver Nuggets,C.Braun,Phoenix Suns,0.0,1.2195121951219514,0.0821917808219178,0,0.4,0,0.2,0,Y
