,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,N.Vucevic o1.5 3pt M,Chicago Bulls,SBK5065,105,1.0,2.05,18.1203,N.Vucevic,Philadelphia 76ers,0,1.0499999999999998,0.4857142857142857,0,0.6,1,0.4,0,N
1,2,N.Vucevic o1.5 3pt M,Chicago Bulls,JoeDellera,105,0.75,1.5375,0.0,N.Vucevic,Philadelphia 76ers,0,0.7874999999999999,0.4857142857142857,0,0.6,1,0.4,0,N
2,6,N.Richards o19.5 Pts+Rebs+Ast,Charlotte Hornets,PropBomb,-130,1.3,2.3,2.8100000000000014,N.Richards,Indiana Pacers,1,0.9999999999999998,0.2631578947368421,0,0.4,0,0.2,0,Y
3,9,J.McDaniels o13.5 Pts,Minnesota Timberwolves,SBK5065,-125,1.0,1.8,18.1203,J.McDaniels,New York Knicks,0,0.8,0.4057971014492754,0,1.0,1,0.7,1,Y
4,12,J.McDaniels o13.5 Pts,Minnesota Timberwolves,JoeDellera,-125,0.75,1.35,2.5584,J.McDaniels,New York Knicks,0,0.6000000000000001,0.4057971014492754,0,1.0,1,0.7,1,Y
5,13,J.McDaniels o14.5 Pts,Minnesota Timberwolves,JoeDellera,-104,0.2,0.3923076923076923,0.0,J.McDaniels,New York Knicks,0,0.1923076923076923,0.3333333333333333,0,0.8,1,0.6,1,Y
6,14,D.Bane o4.5 Ast,Memphis Grizzlies,JoeDellera,-145,0.75,1.2672413793103448,2.5584,D.Bane,Dallas Mavericks,1,0.5172413793103448,0.4583333333333333,0,0.6,1,0.7,1,N
7,20,S.Curry o34.5 Pts+Ast,Golden State Warriors,JoeMetz,-110,1.1,2.1,-14.875,S.Curry,Houston Rockets,0,1.0,0.5652173913043478,1,0.6,1,0.4,0,Y
