,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,D.Murray o11.5 Rebs+Ast,Atlanta Hawks,charliedisturco,-108,1.08,2.08,0,D.Murray,Boston Celtics,1,1.0,0.430379746835443,0,0.6,1,0.4,0,Y
1,1,D.Murray o27.5 Pts+Rebs,Atlanta Hawks,JoeMetz,-110,1.1,2.1,0,D.Murray,Boston Celtics,1,1.0,0.3924050632911392,0,0.8,1,0.5,0,N
2,3,J.Tatum o4.5 Ast,Boston Celtics,JoeDellera,105,1.0,2.05,0,J.Tatum,Atlanta Hawks,0,1.0499999999999998,0.5063291139240507,1,0.6,1,0.5,0,Y
