,Unnamed: 0,Unnamed: 0.1,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,0,P.Siakam u33.5 Pts+Rebs+Ast,Toronto Raptors,PropBetGuy,-106,1.06,2.06,4.992199999999999,P.Siakam,Denver Nuggets,1,1.0,0.3275862068965517,0,1.0,1,0.6,1,Y
1,2,2,J.Poeltl o13.5 Pts,Toronto Raptors,JoeMetz,100,1.0,2.0,-5.745,J.Poeltl,Denver Nuggets,1,1.0,0.5833333333333334,1,0.8,1,0.7,1,N
2,4,4,P.Siakam u33.5 Pts+Rebs+Ast,Toronto Raptors,JoeDellera,-106,0.55,1.068867924528302,0.0,P.Siakam,Denver Nuggets,1,0.5188679245283019,0.3275862068965517,0,1.0,1,0.6,1,Y
3,5,5,S.Dinwiddie o7.5 Ast,Brooklyn Nets,PropBomb,-135,1.35,2.35,12.419999999999998,S.Dinwiddie,Oklahoma City Thunder,0,1.0,0.5384615384615384,1,0.8,1,0.7,1,Y
4,7,7,J.Hart o6.5 Rebs,New York Knicks,SBK5065,-135,0.68,1.1837037037037037,14.403900000000004,J.Hart,Portland Trail Blazers,0,0.5037037037037037,0.5384615384615384,1,1.0,1,0.6,1,Y
5,8,8,J.Hart o6.5 Rebs,New York Knicks,JoeDellera,-135,1.0,1.7407407407407407,-9.1047,J.Hart,Portland Trail Blazers,0,0.7407407407407407,0.5384615384615384,1,1.0,1,0.6,1,Y
