,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,4,4,4,4,N.Jokic u11.5 Rebs,GreenDotDaily,-130,0.77,1.362307692,0.7,Denver Nuggets,N.Jokic,Portland Trail Blazers,0,0.592307692,0.5641025641025641,1,0.6,1,0.6,1,Y
1,1,5,5,5,5,T.Herro u5.5 Ast,SBK5065,-129,0.39,0.692325581,-4.8,Miami Heat,T.Herro,Los Angeles Clippers,1,0.302325581,0.65625,1,0.8,1,0.5,0,Y
2,2,6,6,6,6,N.Jokic u11.5 Rebs,JoeDellera,-125,0.8,1.44,1.6,Denver Nuggets,N.Jokic,Portland Trail Blazers,0,0.64,0.5641025641025641,1,0.6,1,0.6,1,Y
3,3,7,7,7,7,Z.Collins u22.5 Pts+Rebs+Ast,SBK5065,-121,0.5,0.91322314,-4.8,San Antonio Spurs,Z.Collins,Houston Rockets,1,0.41322314,0.8181818181818182,1,0.6,1,0.8,1,Y
4,4,8,8,8,8,Z.Collins u22.5 Pts+Rebs+Ast,PropBetGuy,-120,1.0,1.833333333,-9.6,San Antonio Spurs,Z.Collins,Houston Rockets,1,0.833333333,0.8181818181818182,1,0.6,1,0.8,1,Y
