,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,2,2,2,2,J.Randle u31.5 Pts,SBK5065,-110,0.55,1.05,0,New York Knicks,J.Randle,San Antonio Spurs,0,0.5,0.7954545454545454,1,0.6,1,0.6,1,N
1,1,9,9,9,9,I.Zubac u19.5 Pts+Rebs+Ast,ChicagoFlow,-115,1.15,2.1499999999999995,0,Los Angeles Clippers,I.Zubac,Boston Celtics,0,0.9999999999999996,0.5581395348837209,1,0.8,1,0.7,1,N
2,2,10,10,10,10,K.Leonard o6.5 Rebs,JoeDellera,-115,0.87,1.6265217391304347,0,Los Angeles Clippers,K.Leonard,Boston Celtics,0,0.7565217391304347,0.5714285714285714,1,0.6,1,0.6,1,Y
3,3,11,11,11,11,L.Ball o3.5 3pt M,SBK5065,-112,0.5,0.9464285714285714,0,Charlotte Hornets,L.Ball,Oklahoma City Thunder,1,0.4464285714285714,0.75,1,0.6,1,0.6,1,Y
4,4,13,13,13,13,G.Hayward u18.5 Pts+Ast,PropBetGuy,-113,1.0,1.8849557522123888,0,Charlotte Hornets,G.Hayward,Oklahoma City Thunder,1,0.8849557522123892,0.5238095238095238,1,1.0,1,0.7,1,Y
5,5,14,14,14,14,L.Ball o38.5 Pts+Rebs+Ast,JoeDellera,-110,0.5,0.9545454545454546,0,Charlotte Hornets,L.Ball,Oklahoma City Thunder,1,0.4545454545454546,0.6,1,0.8,1,0.7,1,Y
