,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,1,1,1,1,B.Bogdanovic o18.5 Pts,SBK5065,-106,0.53,1.03,6.4848,Detroit Pistons,B.Bogdanovic,Dallas Mavericks,1,0.5,0.7045454545454546,1,1.0,1,0.9,1,Y
1,1,2,2,2,2,B.Bogdanovic o2.5 Ast,SBK5065,112,0.5,1.06,6.4848,Detroit Pistons,B.Bogdanovic,Dallas Mavericks,1,0.56,0.5681818181818182,1,0.8,1,0.9,1,Y
