,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,4,4,4,5,O.Okongwu o8.5 Rebs,SBK5065,-121,0.61,1.1141322314049589,0,Atlanta Hawks,O.Okongwu,Los Angeles Lakers,1.0,0.5041322314049589,0.3809523809523809,0,0.8,1,0.6,1,N
1,1,8,8,8,9,L.James o30.5 Pts,JoeDellera,-106,0.94,1.8267924528301889,0,Los Angeles Lakers,L.James,Atlanta Hawks,0.0,0.8867924528301889,0.4242424242424242,0,0.6,1,0.6,1,Y
2,2,12,12,12,13,B.Adebayo o19.5 Pts,PropBetGuy,-120,1.0,1.8333333333333333,0,Miami Heat,B.Adebayo,Denver Nuggets,0.0,0.8333333333333333,0.5897435897435898,1,0.8,1,0.8,1,Y
3,3,15,15,15,16,S.Barnes o4.5 Ast,PropBomb,-125,1.25,2.25,0,Toronto Raptors,S.Barnes,Phoenix Suns,1.0,1.0,0.45,0,0.6,1,0.5,0,N
4,4,16,16,16,17,J.Ivey o4.5 Ast,SBK5065,-115,0.5,0.934782608695652,0,Detroit Pistons,J.Ivey,Chicago Bulls,0.0,0.434782608695652,0.4883720930232558,0,0.8,1,0.7,1,Y
5,5,17,17,17,18,J.Ivey o4.5 Ast,PropBomb,-115,1.0,1.869565217391304,0,Detroit Pistons,J.Ivey,Chicago Bulls,0.0,0.869565217391304,0.4883720930232558,0,0.8,1,0.7,1,Y
6,6,20,20,20,21,J.Embiid o30.5 Pts,SBK5065,-120,0.5,0.9166666666666669,0,Philadelphia 76ers,J.Embiid,New Orleans Pelicans,0.0,0.4166666666666668,0.625,1,0.6,1,0.7,1,Y
7,7,22,22,22,23,G.Antetokounmpo o6.5 Ast,PropBomb,-125,1.25,2.25,0,Milwaukee Bucks,G.Antetokounmpo,Minnesota Timberwolves,1.0,1.0,0.3428571428571428,0,0.6,1,0.5,0,N
