,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,1,M.Bridges o2.5 3pt M,Brooklyn Nets,SBK5065,-120,0.6,1.1,20.1841,M.Bridges,Utah Jazz,1,0.5000000000000001,0.5909090909090909,1,0.8,1,0.7,1,N
1,2,M.Bridges o2.5 3pt M,Brooklyn Nets,JoeDellera,-130,0.75,1.3269230769230769,16.4482,M.Bridges,Utah Jazz,1,0.5769230769230769,0.5909090909090909,1,0.8,1,0.7,1,N
2,5,J.McDaniels o13.5 Pts,Minnesota Timberwolves,JoeDellera,-104,0.6,1.176923076923077,16.4482,J.McDaniels,Portland Trail Blazers,1,0.576923076923077,0.4266666666666667,0,0.6,1,0.8,1,N
3,6,D.Murray o19.5 Pts,Atlanta Hawks,JoeMetz,-108,1.08,2.08,-6.865,D.Murray,Dallas Mavericks,1,1.0,0.5428571428571428,1,0.8,1,0.4,0,Y
4,7,Q.Grimes o13.5 Pts,New York Knicks,SBK5065,-105,0.53,1.0347619047619048,20.1841,Q.Grimes,Washington Wizards,1,0.5047619047619047,0.2835820895522388,0,1.0,1,0.5,0,Y
5,8,D.Russell o5.5 Ast,Los Angeles Lakers,JoeDellera,-120,0.5,0.9166666666666669,16.4482,D.Russell,Houston Rockets,0,0.4166666666666667,0.6923076923076923,1,0.8,1,0.7,1,N
6,9,G.Antetokounmpo o11.5 Rebs,Milwaukee Bucks,JoeDellera,-140,0.75,1.2857142857142858,16.4482,G.Antetokounmpo,Philadelphia 76ers,1,0.5357142857142858,0.5573770491803278,1,0.4,0,0.4,0,Y
7,10,G.Antetokounmpo o11.5 Rebs,Milwaukee Bucks,PropBomb,-115,1.15,2.1499999999999995,9.919,G.Antetokounmpo,Philadelphia 76ers,1,0.9999999999999996,0.5573770491803278,1,0.4,0,0.4,0,Y
8,11,J.Harden o10.5 Ast,Philadelphia 76ers,JoeMetz,104,1.0,2.04,-6.865,J.Harden,Milwaukee Bucks,0,1.04,0.5454545454545454,1,0.8,1,0.7,1,N
