,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,1,1,1,1,1,1,K.Oubre u5.5 Rebs,SBK5065,-120,0.6,1.1,10.2692,Charlotte Hornets,K.Oubre,Los Angeles Clippers,1,0.5000000000000001,0.6285714285714286,1,0.8,1,0.7,1
1,14,14,21,21,21,21,S.Curry o5.5 Rebs,SBK5065,-118,0.59,1.09,0.0,Golden State Warriors,S.Curry,Indiana Pacers,1,0.5000000000000001,0.6206896551724138,1,0.6,1,0.5,0
