,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,18,18,18,T.Harris o1.5 3pt M,JoeDellera,-136,0.5,0.8676470588235294,-4.1931,Philadelphia 76ers,T.Harris,Houston Rockets,0,0.3676470588235294,13,13,18,0.5641025641025641,1,0.6,1,0.4,0
