,Unnamed: 0,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
6,6,6.0,20.0,20.0,20,20,B.Simmons u22.5 Pts+Rebs+Ast,PropBetGuy,-102,1.02,2.02,0,Brooklyn Nets,B.Simmons,Milwaukee Bucks,1,1.0,0.7419354838709677,1.0,1.0,1.0,0.9,1.0
