,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit
0,2,2,2,P.Banchero o3.5 Ast,SBK5065,-145,0.5,0.8448275862068966,0,Orlando Magic,P.Banchero,San Antonio Spurs,1,0.3448275862068966
1,22,22,22,D.Lillard u8.5 Ast,SBK5065,-130,0.5,0.8846153846153846,0,Portland Trail Blazers,D.Lillard,Denver Nuggets,0,0.3846153846153846
2,26,26,26,J.Tatum u4.5 Ast,SBK5065,-120,1.0,1.8333333333333333,0,Boston Celtics,J.Tatum,Minnesota Timberwolves,1,0.8333333333333333
