,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
7,7,J.Murray o32.5 Pts+Ast,Denver Nuggets,SBK5065,-115,0.58,1.0843478260869563,0,J.Murray,Phoenix Suns,1,0.5043478260869564,,,,,,
11,11,J.Murray o32.5 Pts+Ast,Denver Nuggets,charliedisturco,-120,1.2,2.2,0,J.Murray,Phoenix Suns,1,1.0000000000000002,,,,,,
13,13,J.Murray o32.5 Pts+Ast,Denver Nuggets,PropBetGuy,-115,1.73,3.2343478260869563,0,J.Murray,Phoenix Suns,1,1.5043478260869565,,,,,,
5,6,J.Murray o32.5 Pts+Ast,Denver Nuggets,SBK5065,-115,0.58,1.0843478260869563,0,J.Murray,Phoenix Suns,1,0.5043478260869564,0.2432432432432432,0.0,0.8,1.0,0.5,0.0
6,10,J.Murray o32.5 Pts+Ast,Denver Nuggets,charliedisturco,-120,1.2,2.2,0,J.Murray,Phoenix Suns,1,1.0000000000000002,0.2432432432432432,0.0,0.8,1.0,0.5,0.0
7,12,J.Murray o32.5 Pts+Ast,Denver Nuggets,PropBetGuy,-115,1.73,3.2343478260869563,0,J.Murray,Phoenix Suns,1,1.5043478260869565,0.2432432432432432,0.0,0.8,1.0,0.5,0.0
