,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,1.0,1.0,4.0,4,4,13,T.Warren o11.5 Pts,PropBomb,-115,0.7,1.308695652,0,Brooklyn Nets,T.Warren,San Antonio Spurs,1,0.608695652,0.4444444444444444,0.0,0.4,0.0,0.5,0.0
5,5.0,5.0,16.0,16,16,1,B.Hield o16.5 Pts,PropBomb,-125,1.11,1.998,0,Indiana Pacers,B.Hield,Toronto Raptors,1,0.888,0.6590909090909091,1.0,0.6,1.0,0.8,1.0
2,,,,2,2,4,P.George o24.5 Pts,JoeDellera,-115,0.87,1.626521739,0,Los Angeles Clippers,P.George,Los Angeles Clippers,1,0.756521739,,,,,,
5,,,,5,5,14,T.Warren o10.5 Pts,JoeMetz,-115,1.0,1.869565217,0,Brooklyn Nets,T.Warren,San Antonio Spurs,1,0.869565217,,,,,,
12,,,,12,12,17,L.Doncic o33.5 Pts,JoeMetz,-120,1.0,1.833333333,0,Dallas Mavericks,L.Doncic,Houston Rockets,0,0.833333333,,,,,,
15,,,,15,15,0,B.Hield o16.5 Pts,JoeDellera,-125,0.4,0.72,0,Indiana Pacers,B.Hield,Toronto Raptors,1,0.32,,,,,,
16,,,,16,16,1,B.Hield o16.5 Pts,PropBomb,-125,1.11,1.998,0,Indiana Pacers,B.Hield,Toronto Raptors,1,0.888,,,,,,
17,,,,17,17,2,B.Hield o16.5 Pts,PropBetGuy,-125,1.0,1.8,0,Indiana Pacers,B.Hield,Toronto Raptors,1,0.8,,,,,,
