,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
5,11.0,11,J.Grant u29.5 Pts+Rebs+Ast,Portland Trail Blazers,JoeDellera,-115,0.5,0.934782608695652,8.413800000000002,J.Grant,Oklahoma City Thunder,1,0.4347826086956521,0.660377358490566,1.0,1.0,1.0,0.9,1.0
6,12.0,12,J.Grant u29.5 Pts+Rebs+Ast,Portland Trail Blazers,PropBetGuy,-115,1.15,2.1499999999999995,-6.2400000000000055,J.Grant,Oklahoma City Thunder,1,0.9999999999999996,0.660377358490566,1.0,1.0,1.0,0.9,1.0
7,13.0,13,D.Mitchell u33.5 Pts+Rebs+Ast,Cleveland Cavaliers,PropBetGuy,-108,1.08,2.08,-6.2400000000000055,D.Mitchell,New Orleans Pelicans,0,1.0,0.4565217391304347,0.0,1.0,1.0,0.7,1.0
11,,11,J.Grant u29.5 Pts+Rebs+Ast,Portland Trail Blazers,JoeDellera,-115,0.5,0.934782608695652,8.413800000000002,J.Grant,Oklahoma City Thunder,1,0.4347826086956521,,,,,,
12,,12,J.Grant u29.5 Pts+Rebs+Ast,Portland Trail Blazers,PropBetGuy,-115,1.15,2.1499999999999995,-6.2400000000000055,J.Grant,Oklahoma City Thunder,1,0.9999999999999996,,,,,,
13,,13,D.Mitchell u33.5 Pts+Rebs+Ast,Cleveland Cavaliers,PropBetGuy,-108,1.08,2.08,-6.2400000000000055,D.Mitchell,New Orleans Pelicans,0,1.0,,,,,,
