,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
2,7.0,7,7,J.Tatum o30.5 Pts,JoeDellera,-122,0.4,0.7278688524590164,0,Boston Celtics,J.Tatum,Los Angeles Lakers,1,0.3278688524590164,0.5306122448979592,1.0,0.6,1.0,0.7,1.0
3,8.0,8,8,J.Tatum o30.5 Pts,PropBetGuy,-122,1.22,2.22,0,Boston Celtics,J.Tatum,Los Angeles Lakers,1,1.0000000000000002,0.5306122448979592,1.0,0.6,1.0,0.7,1.0
4,9.0,9,9,M.Brogdon o14.5 Pts,SBK5065,-118,0.5,0.923728813559322,0,Boston Celtics,M.Brogdon,Los Angeles Lakers,1,0.423728813559322,0.5227272727272727,1.0,0.6,1.0,0.7,1.0
6,12.0,12,12,W.Carter o15.5 Pts,SBK5065,-118,0.5,0.923728813559322,0,Orlando Magic,W.Carter,Chicago Bulls,1,0.423728813559322,0.4193548387096774,0.0,0.6,1.0,0.5,0.0
7,15.0,15,15,W.Carter o15.5 Pts,JoeDellera,-115,1.0,1.869565217391304,0,Orlando Magic,W.Carter,Chicago Bulls,1,0.869565217391304,0.4193548387096774,0.0,0.6,1.0,0.5,0.0
9,,9,9,M.Brogdon o14.5 Pts,SBK5065,-118,0.5,0.923728813559322,0,Boston Celtics,M.Brogdon,Los Angeles Lakers,1,0.423728813559322,,,,,,
