Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
I.Zubac o26.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Orlando Magic,1.0,0.5333333333333333,1,0.4,0,0.4,0,100.0,1.5,3.0,1.5,I.Zubac
J.Nurkic o15.5 Pts+Rebs,Rotowire Sleeper,Phoenix Suns,New York Knicks,1.0,0.4615384615384615,0,0.2,0,0.4,0,100.0,1.5,3.0,1.5,J.Nurkic
I.Zubac o25.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Orlando Magic,1.0,0.6,1,0.4,0,0.5,0,100.0,1.5,3.0,1.5,I.Zubac
