,Unnamed: 0,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,0.0,2.0,2.0,2,2,P.Banchero u6.5 Rebs,SBK5065,-143,0.72,1.2234965034965033,-3.8426,Orlando Magic,P.Banchero,Boston Celtics,0,0.5034965034965033,0.6216216216216216,1.0,0.6,1.0,0.6,1.0
4,4,4.0,11.0,11.0,11,11,N.Jokic o14.5 Rebs,JoeDellera,280,0.1,0.38,-2.0677,Denver Nuggets,N.Jokic,Charlotte Hornets,1,0.28,0.1538461538461538,0.0,0.4,0.0,0.2,0.0
0,0,,,,0,0,G.Williams o4.5 Rebs,SBK5065,-115,0.58,1.0843478260869563,-3.8426,Boston Celtics,G.Williams,Orlando Magic,1,0.5043478260869564,,,,,,
10,10,,,,10,10,N.Jokic o11.5 Rebs,JoeDellera,-140,1.0,1.7142857142857144,-2.0677,Denver Nuggets,N.Jokic,Charlotte Hornets,1,0.7142857142857144,,,,,,
