,Unnamed: 0.1,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
3,8.0,8,J.Green u23.5 Pts,Houston Rockets,PropBomb,-125,1.25,2.25,12.643399999999998,J.Green,Chicago Bulls,1,1.0,0.6,1.0,0.4,0.0,0.5,0.0
11,,11,J.Holiday o20.5 Pts,Milwaukee Bucks,PropBomb,-125,1.25,2.25,12.643399999999998,J.Holiday,Golden State Warriors,0,1.0,,,,,,
12,,12,J.Holiday o20.5 Pts,Milwaukee Bucks,SBK5065,-125,0.63,1.134,8.175,J.Holiday,Golden State Warriors,0,0.5040000000000001,,,,,,
