,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
16,16,K.Caldwell-Pope o1.5 3pt M,Denver Nuggets,GreenDotDaily,108,1.0,2.08,0.0,K.Caldwell-Pope,Miami Heat,1,1.08
21,21,K.Caldwell-Pope o1.5 3pt M,Denver Nuggets,GDAWG5000,110,1.0,2.1,-8.11,K.Caldwell-Pope,Miami Heat,1,1.1
15,15,M.Strus o1.5 3pt M,Miami Heat,GreenDotDaily,-118,1.0,1.847457627118644,0.0,M.Strus,Denver Nuggets,0,0.847457627118644
22,22,M.Strus o1.5 3pt M,Miami Heat,GDAWG5000,-115,1.15,2.1499999999999995,0.0,M.Strus,Denver Nuggets,0,0.9999999999999996
